,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,Brainstem,SUM
FST:fundus_of_superior_temporal_sulcus,0.2092062555326055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017704337562702863,0.7500737680731779,0.0,0.0,0.0,0.0389495426379463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPa:intraparietal_sulcus_associated_area_in_the_superior_temporal_sulcus,0.3379191745485813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017196904557179708,0.6603611349957008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST:medial_superior_temporal_area,0.28319502074688796,0.0,0.0,0.0,0.0,0.0,0.012966804979253113,0.0,0.38900414937759337,0.017634854771784232,0.0,0.0,0.0,0.2971991701244813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MT(V5):middle_temporal_area_(visual_area_5),0.3105963105963106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007078507078507079,0.05083655083655084,0.0,0.0,0.0,0.6314886314886314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaAC:paraauditory_area_caudal_part,0.27791563275434245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03391232423490488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaAL:paraauditory_area_lateral_part,0.17723244717109748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227675528289026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaAR:paraauditory_cortex_rostral_part,0.17922948073701842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700167504187605,0.0,0.0,0.0,0.0,0.0,0.0,0.1507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaIL:parainsular_cortex_lateral_part,0.33636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaIM:parainsular_cortex_medial_part,0.2598684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.5230263157894737,0.0,0.0,0.0,0.019736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProK:prokoniocortex,0.5856573705179283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063745019920319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProKL:prokoniocortex_lateral_part,0.29878048780487804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProKM:prokoniocortex_medial_part,0.35827664399092973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6235827664399093,0.0,0.0,0.0,0.0,0.0,0.0,0.018140589569160998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReI:retroinsular_area,0.4588235294117647,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
ReIT:retroinsular_area_temporal_part,0.363914373088685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149847094801223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ST1:superior_temporal_sulcus_area_1,0.2673942701227831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285129604365621,0.004092769440654843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
ST3:superior_temporal_sulcus_area_3,0.18064516129032257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ST2g:superior_temporal_sulcus_area_gyral_part,0.2471264367816092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ST2s:superior_temporal_sulcus_area_sulcal_part,0.12446351931330472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854077253218884,0.0,0.0,0.0,0.0,0.0,0.0,0.09012875536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TAa:temporal_area_TAa,0.06695568400770713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642581888246628,0.26878612716763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEM:temporal_area_TE_medial_part,0.22892271662763466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7710772833723654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEO:temporal_area_TE_occipital_part,0.24039990911156556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730288570779368,0.011361054305839582,0.0,0.0,0.07521017950465803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEOM:temporal_area_TE_occipitomedial_part,0.09295967190704033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000683526999316473,0.8646616541353384,0.0,0.0,0.0,0.041695146958304855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TE1:temporal_area_TE1,0.16803615447822515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03779786359901397,0.7933442892358258,0.0004108463434675431,0.0004108463434675431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TE2:temporal_area_TE2,0.17296604740550928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8270339525944908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TE3:temporal_area_TE3,0.24507750314201926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7549224968579807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tea:temporal_area_TEa,0.2105708245243129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016913319238900633,0.787737843551797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TF:temporal_area_TF,0.13408876298394712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779981114258735,0.18791312559017942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TFL:temporal_area_TF_lateral_part,0.21495327102803738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735202492211838,0.04984423676012461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TFO:temporal_area_TF_occipital_part,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38417676407697793,0.3699215965787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TH:temporal_area_TH,0.28322440087145967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080610021786492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008714596949891068,0.9999999999999999
Tho:temporal_area_TH_occipital_part,0.3351206434316354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193029490616622,0.024128686327077747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021447721179625,0.0,0.0,0.005361930294906166,0.012064343163538873,1.0
TL:temporal_area_TL,0.29191321499013806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.7021696252465484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TLO(36O):temporal_area_TL_occipital_part_(area_36O),0.3581151832460733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6303664921465969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011518324607329843,0.0,1.0
TPO:temporal_parietooccipital_associated_area_in_sts,0.022612359550561796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126404494382023,0.21825842696629214,0.0,0.0,0.0,0.04648876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TPOC:temporal_parietooccipital_associated_area_in_sts_caudal_part,0.06478102189781022,0.0,0.0,0.0,0.0,0.0,0.002737226277372263,0.0,0.4397810218978102,0.0009124087591240876,0.0,0.0,0.0,0.49178832116788324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tpt:temporoparietal_cortex,0.1941510966693745,0.0,0.0,0.0,0.0,0.0,0.003249390739236393,0.0,0.7660438667749797,0.019902518277822908,0.0,0.0,0.0,0.016653127538586516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
TTPAl:temporopolar_periallocortex,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42045454545454547,0.0,0.05303030303030303,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
TPPro:temporopolar_proisocortex,0.20585774058577405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518828451882845,0.013389121338912133,0.0,0.0,0.0,0.0,0.0,0.021757322175732216,0.0,0.0,0.0012552301255230125,0.005857740585774059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4:area_4_of_cortex_(primary_motor),0.12931696085955488,0.7200690713737529,0.0,0.0,0.14744819646968535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031657712970069073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6DC(F2):area_6_of_cortex_dorsocaudal_part_(Matellis_F2),0.15841584158415842,0.12811881188118812,0.7124752475247524,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6DR(F7):area_6_of_cortex_dorsorostral_part_(Matellis_F7),0.10480225988700564,0.0,0.8872881355932203,0.007909604519774011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
6M:area_6_of_cortex_medial_(supplementary_motor)_part,0.1340181557572862,0.06354515050167224,0.7551361681796465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04730052556139513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6VC(F4):area_6_of_cortex_ventral_part_caudal_subdivision_(Matellis_F4),0.3111668757841907,0.617314930991217,0.009410288582183186,0.01191969887076537,0.050188205771643665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
6VR(F5):area_6_of_cortex_ventral_part_rostral_subdivision_(Matellis_F5),0.15510049298445203,0.7682973075464543,0.0,0.07394766780432309,0.0026545316647705727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
632:area_632_of_cortex,0.11036639857015192,0.01653261840929401,0.029490616621983913,0.0,0.01876675603217158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774798927613941,0.050044682752457555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8AD:area_8_of_cortex_anterodorsal_part,0.11268817204301075,0.0012903225806451613,0.04903225806451613,0.836989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8AV:area_8_of_cortex_anteroventral_part,0.16613672496025436,0.03656597774244833,0.0,0.7972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
832:area_832_of_cortex,0.11481481481481481,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8A:area_8A_of_cortex,0.31984007996002,0.05847076461769116,0.031984007996002,0.5897051474262869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8B:area_8B_of_cortex,0.12813978886057517,0.0,0.17510010921004732,0.685475063705861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011285038223516564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9L:area_9_of_cortex_lateral_part,0.16323599808520822,0.0,0.0,0.8367640019147917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9M:area_9_of_cortex_medial_part,0.16375545851528384,0.0,0.0,0.7940320232896652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042212518195050945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
932:area_932_of_cortex,0.09747292418772563,0.0,0.0,0.6883273164861613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21419975932611313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
946:area_946_of_cortex,0.39801980198019804,0.0,0.0,0.601980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
946D:area_946_of_cortex_dorsal_part,0.13059701492537312,0.0,0.0,0.8694029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
946V:area_946_of_cortex_ventral_part,0.09473684210526316,0.0,0.0,0.9052631578947369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10:area_10_of_cortex,0.08722741433021806,0.0,0.0,0.9127725856697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10D:area_10_of_cortex_dorsal_part,0.1699402220324509,0.0,0.0,0.8300597779675492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10M:area_10_of_cortex_medial_part,0.18130630630630631,0.0,0.0,0.8186936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10V:area_10_of_cortex_ventral_part,0.1406025824964132,0.0,0.0,0.8593974175035868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44:area_44_of_cortex,0.2235,0.051,0.0,0.7255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45A:area_45A_of_cortex,0.17824267782426778,0.002510460251046025,0.0,0.8192468619246862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45B:area_45B_of_cortex,0.13487332339791355,0.0022354694485842027,0.0,0.8628912071535022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46D:area_46D_of_cortex,0.15323854660347552,0.0,0.0,0.8467614533965245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46V:area_46V_of_cortex,0.18329374505146476,0.0,0.0,0.8167062549485352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47(12):area_47_(old_12)_of_cortex,0.10411418975650713,0.0,0.0,0.8958858102434929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47(12)L:area_47_(old_12)_of_cortex_lateral_part,0.12283308568598315,0.04804358593363051,0.0,0.8291233283803864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47(12)O:area_47_(old_12)_of_cortex_orbital_part,0.08282971916103804,0.008531816565943833,0.0,0.9086384642730181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
proM:area_ProM_(promotor),0.1326797385620915,0.6660130718954248,0.0,0.06013071895424837,0.0915032679738562,0.0,0.0,0.0,0.041176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.00849673202614379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
Gu:gustatory_cortex,0.1259920634920635,0.06845238095238096,0.0,0.6101190476190477,0.061507936507936505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11:area_11_of_cortex,0.08391608391608392,0.0,0.0,0.916083916083916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11L:area_11_of_cortex_lateral_part,0.06557377049180328,0.0,0.0,0.9344262295081968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11m:area_11_of_cortex_medial_part,0.0775,0.0,0.0,0.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13:area_13_of_cortex,0.1409921671018277,0.0,0.0,0.8485639686684073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010443864229765013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13L:area_13_of_cortex_lateral_part,0.23130434782608697,0.0,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13M:area_13_of_cortex_medial_part,0.09520725388601037,0.0,0.0,0.9047927461139896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13a:area_13a_of_cortex,0.3218588640275387,0.0,0.0,0.6678141135972461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010327022375215147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
14M:area_14_of_cortex_medial_part,0.20395371263259401,0.0,0.0,0.796046287367406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14o:area_14o,0.1638163816381638,0.0,0.0,0.8361836183618362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25:area_25_of_cortex,0.14634941329856585,0.0,0.0,0.8142112125162972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002607561929595828,0.0,0.016623207301173403,0.0,0.020208604954367666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OPAl:orbital_periallocortex,0.24284806102987921,0.0,0.0,0.6293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017164653528289893,0.046408137317228225,0.006993006993006993,0.0,0.0,0.0,0.0006357279084551812,0.056579783852511126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
